zip,data
20103,15
20105,15
20107,15
20109,20
20111,20
20113,20
20115,20
20117,19
20119,27
20121,20
20129,19
20131,19
20135,19
20137,20
20139,27
20141,19
20143,20
20147,15
20149,15
20151,15
20153,16
20155,20
20159,19
20163,15
20165,16
20167,15
20169,20
20171,15
20175,19
20177,19
20181,20
20185,20
20187,20
20189,15
20191,16
20195,16
20197,19
20201,36
20203,36
20207,36
21001,30
21005,27
21009,30
21013,24
21015,30
21017,30
21023,27
21027,27
21029,36
21031,24
21035,36
21037,36
21041,36
21043,36
21045,36
21047,30
21051,30
21053,27
21057,21
21061,36
21065,24
21071,31
21075,36
21077,36
21085,27
21087,27
21093,31
21105,27
21111,27
21113,36
21117,32
21123,32
21131,24
21133,32
21139,31
21153,31
21155,27
21157,34
21161,27
21163,32
21201,32
21203,32
21205,32
21207,32
21209,32
21211,32
21213,32
21215,32
21217,32
21219,32
21221,31
21223,32
21225,32
21227,32
21229,32
21231,32
21233,32
21235,32
21237,31
21239,31
22003,16
22009,16
22015,16
22025,20
22027,16
22031,16
22033,15
22035,16
22037,16
22039,20
22041,16
22043,16
22067,36
22079,16
22081,16
22095,16
22101,36
22103,36
22107,36
22109,36
22119,16
22121,16
22125,20
23001,21
23003,20
23005,33
23009,33
23011,22
23015,16
23021,4
23023,22
23025,4
23027,16
23031,18
24001,0
24003,0
24005,0
24009,0
24011,0
24013,0
24015,0
24017,0
24019,0
24023,0
24025,0
24027,0
24029,0
24031,0
24033,0
24035,0
24037,0
24043,0
24045,0
25003,0
25005,0
25007,1
25009,0
25011,0
25015,0
25019,0
25021,1
25025,0
26003,0
26031,0
26033,0
26035,29
26037,29
26039,0
26041,0
26047,44
26055,1
26059,26
26075,0
26101,1
26103,1
26105,1
26121,1
26133,1
26137,1
26141,1
26143,1
26147,1
26149,1
26151,1
26155,1
26159,1
26161,1
27007,28
27009,15
27011,89
27013,174
27017,28
27019,15
27021,15
27023,99
27025,14
27027,14
27031,10
27041,14
27043,32
27045,32
27047,32
27049,10
27051,15
27053,14
27055,100
27099,32
27101,32
27103,125
27105,32
27107,63
27109,32
27111,32
27113,32
27115,32
27117,32
27127,128
27155,32
27157,32
28001,153
28007,64
28009,154
28017,120
28019,54
28021,151
28023,174
28025,169
28027,173
28031,167
28033,152
28035,174
28037,167
28039,166
28041,174
28043,34
28053,151
28055,151
28071,162
28073,151
28075,166
28077,152
28079,161
28081,174
28083,174
28089,121
28091,40
28093,152
28097,161
28101,167
28103,142
28105,161
28107,161
28109,162
28111,144
28115,174
28117,174
28119,40
28123,174
28125,173
28127,154
28129,161
28133,65
28135,64
28137,157
28139,20
28145,174
28147,174
28151,151
28159,166
28163,161
29001,23
29003,0
29009,25
29015,9
29021,25
29031,23
29033,23
29037,0
29039,23
29041,23
29045,23
29047,23
29051,23
29053,23
29055,45
29059,23
29061,23
29063,0
29065,2
29067,36
29069,23
29071,0
29073,0
29075,0
29079,23
29081,0
29101,23
29105,0
29107,23
29111,23
29113,0
29115,23
29117,23
29123,0
29125,23
29127,0
29129,0
29133,23
29135,23
29137,0
29143,23
29145,0
29147,23
29151,23
29153,23
29161,23
29163,23
29169,23
29171,23
29175,36
29177,0
29201,23
29203,23
29205,23
29207,23
29209,23
29211,23
29215,23
29217,23
29219,23
29221,23
29223,23
29225,23
29227,23
29229,23
29510,0
30003,904
30005,904
30007,915
30009,904
30011,871
30013,897
30015,1036
30017,897
30019,897
30021,904
30023,904
30025,654
30029,904
30031,904
30033,904
30035,904
30037,904
30039,897
30041,871
30043,904
30045,897
30047,904
30049,897
30055,762
30061,915
30063,904
30065,904
30067,904
30069,904
30071,904
30073,904
30075,904
30077,904
30079,904
30081,904
30083,904
30085,904
30087,904
30091,904
30093,904
30095,904
30097,904
30099,904
30101,883
30103,278
30105,20
30107,328
30109,295
30111,884
31001,0
31003,166
31005,166
31007,166
31009,0
31011,0
31013,166
31015,42
31017,166
31019,27
31021,0
31023,26
31025,166
31027,0
31029,747
31031,166
31033,166
31035,0
31037,0
31039,170
31041,166
31045,0
31047,166
31049,0
31051,42
