zip,data
35045,357
35049,160
35051,219
35053,130
35055,292
35057,321
35061,214
36003,291
36005,53
36009,52
36013,272
36015,49
36017,142
36023,271
36025,294
36027,112
36029,271
36031,272
36033,2
36035,162
36037,53
36039,273
36041,165
36043,164
36045,271
36047,164
36049,54
36051,297
36053,201
36057,270
36061,226
36065,167
36067,292
36069,166
36071,160
36075,273
36079,55
36081,55
36083,313
36087,274
36089,272
36091,299
36093,269
36101,166
36103,166
36105,165
36107,167
36109,167
36111,166
36113,165
36115,167
36117,270
36119,166
36121,270
36123,166
37011,198
37013,198
37015,199
37019,225
37023,5
37025,146
37027,198
37029,147
37031,197
37033,7
37035,199
37037,200
37041,122
37043,123
37047,201
37049,198
37051,123
37055,147
37057,192
37059,194
37061,11
37063,199
37065,198
37067,199
37069,199
37071,199
37073,198
37075,198
37077,198
37079,6
37083,190
37085,200
37087,198
37089,198
37091,148
37095,195
37097,4
37101,11
37111,75
37115,199
37119,196
37121,197
37127,200
37129,200
37131,200
37133,200
37135,199
37137,9
37141,196
37143,199
37145,191
37149,200
37151,193
37153,200
37161,199
37165,123
37167,200
37171,149
37175,6
37179,198
37181,124
37183,196
37185,7
37187,148
37189,199
37191,9
38001,10
38007,58
38011,137
38015,136
38017,139
38019,137
38021,10
38023,136
38025,7
38027,140
38029,136
38037,11
38039,185
38041,16
38045,183
38047,7
38049,137
38053,136
38055,136
38057,186
38059,7
38061,95
38063,17
38067,100
38069,135
38071,136
38075,64
38077,59
38079,248
38083,136
38101,135
38103,135
38105,135
39039,73
39041,73
39043,73
39045,73
39047,73
39051,3
39057,102
39059,73
39063,2
39069,1
39071,73
39073,73
39077,73
39079,3
39081,1
39083,71
39087,73
39095,2
39097,1
39107,2
39109,3
39111,75
39115,1
39117,73
39119,23
39121,1
39145,73
39149,76
39151,75
39153,75
39157,73
39159,1
39161,73
39163,73
39165,1
39167,73
39169,1
39171,3
39173,73
39175,73
40003,352
40007,352
40009,63
40011,354
40013,46
40019,352
40023,47
40025,46
40027,46
40031,22
