zip,data
53203,1
53224,1
53225,218
53520,2
53530,25
53916,1
53959,1
53963,49
54009,1
54232,43
54313,1
54455,1
54499,390
54656,3
54773,49
54812,36
54880,36
55032,99
55037,1
55118,1
55367,1
55374,1
55390,1
55401,3
55423,1
55454,1
55780,1
55947,21
56007,137
56143,1260
56154,4
56243,5
56277,1
56310,2
56367,2
56401,98
56547,114
56601,18
57006,15
57029,2
57045,3
57046,1
57059,1
57078,5
57104,563
57110,7
57201,2
57301,1
57328,1
57334,1
57366,1
5737,4
57501,1
57533,5
57555,1
57564,9
57702,1
57747,7
58203,42
58601,1
58801,1
59072,1
59106,2
59140,2
59210,7
59422,1
59801,1
59834,1
59901,2
60005,58
60007,7
60018,4
60031,7
60048,1
60051,19
60073,1
60087,34
60106,5
60126,92
60177,122
60178,152
60185,51
60410,1
60436,226
60445,1
60448,1
60450,96
60543,1
60608,1
60617,1
60656,1
60914,100
60964,1
61016,116
6106,3
61201,1
61401,1
61443,4
61485,1
61611,1
61764,1
61845,1
62046,9
62056,1
62560,6
62563,1
62864,1
62960,38
63015,1
63023,1
63114,1
63670,1
64012,4
64015,38
64156,1
64484,2
64503,5
64505,1
65202,1
65270,291
65705,8
65747,1
6600,3
66073,5
66105,491
66106,1
66413,1
66442,1
667,29
66852,1
67054,1
67100,1
67209,1
67213,7
67219,1
67672,1
68164,1
68501,2
68505,6
68776,1
68926,216
70032,1
70062,3
70063,37
70087,1
70094,2
70112,1
70113,6
70114,6
70121,1
70123,4
70125,3
70127,1
70129,1
70435,1
70451,1
70458,1
70506,1
70525,1
70578,1
70615,3
70634,1
70660,1
70663,1
70801,1
70808,1
70809,82
70811,44
70815,3
70835,1
71006,1
71106,1
71112,10
71119,7
71202,1
71227,1
71292,4
71295,5
71459,6
71646,2
71665,3
71832,1
72099,1
72135,1
72193,1
72209,93
72740,1
72762,10
72765,1
72802,2
72830,39
72901,1
72903,1
72908,1
72921,60
72956,1
72957,1
73034,24
73044,1
73053,1
73055,2
73078,1
73096,7
73098,2
73099,1
73100,1
73117,43
73119,6
73121,2
73127,1731
73128,8
73141,12
73160,2
73194,1
73533,4
73701,1
73703,824
73801,1
73804,1
74008,1
74019,1
74022,1
74059,1
74076,2
74116,2
74146,1
74332,2
74344,1
74561,1
74736,1
74764,1
74834,3
74959,2
75001,3
75007,1
75019,1
75028,1
75041,3
75052,2
75057,2
75058,1
75060,71
75067,40
75110,1
75119,49
75124,19
75159,1
75169,164
75172,8
75185,1
75203,2
75220,159
75229,56
75247,2
75407,1
75418,21
75482,76
75486,23
75561,6
75602,6
75657,1
75682,1
75755,1
75901,24
75972,1
76001,23
76028,13
76034,1
76036,1
76043,4
76049,151
76051,19
76058,1
76078,8
76082,26
76087,1
76092,241
76102,6
76106,2
76107,1
76111,2
76112,54
76118,1
76179,5
76234,1
76247,24
76273,1
76301,4
76306,6
76310,3
76379,1
76384,1
76444,77
76472,1
76661,1
76701,8
76706,115
76712,79
76825,2
76901,19
76902,1
77003,1
77004,1
77012,2
77015,70
77028,37
77029,21
77037,207
77040,13
77041,218
77064,1
77065,40
77093,106
77120,2
77180,1
77240,2
77303,2
77320,20
77327,3
77331,4
77346,1
77351,94
77357,72
77359,1
77363,5
77372,1
77375,159
77377,1
77450,1
77471,2
77484,15
77504,14
77506,1
77521,52
77530,1
77532,3
77539,2
77546,36
77562,16
77563,1
77564,1
77565,2
77571,1
77575,1
77612,2
77627,1
77630,2
77665,2
77705,8
77707,5
77864,78
77901,1
77904,3
77905,1
7800,1
78002,58
78006,1
78023,3
78028,1
78045,1
78101,1
78130,1
78132,1
78154,20
78207,4
78216,2
78218,44
78219,13
78220,85
78222,5
78253,1
78266,5
78380,1
78401,1
78410,255
78456,1
78501,71
78503,162
78516,132
78550,1
78556,3
78557,46
78577,1
78602,1
78612,1
78641,1
78644,1
78660,1
78665,1
78666,2
78669,28
78703,1
78704,1
78734,2
78738,11
78786,1
78872,1
78934,1
79014,1
79114,1
79404,1929
79510,1
79545,1
79706,1
79707,119
79762,58
79763,7
79930,2
80011,8
80013,10
80014,2
80110,1
80112,1
80209,1
80422,1
80537,17
80550,1
80640,1
81144,1
81147,1
81223,1
81303,11
81641,1
82001,1
82070,2
82072,3
82401,1
82420,1
82604,1
82636,1
82718,33
82729,1
82923,4
83402,25
83444,259
83539,8
83605,6
83616,1
83617,1
83619,1
83646,6
83651,3
83686,2
83687,1
83705,3
83707,1
83709,8
83711,2
83714,8
83719,2
83814,1
83816,1
83823,2
83835,1
83856,2
83861,3
84021,1
84037,1
84044,2
84054,44
84104,4
84115,59
84401,144
84501,1
84663,2
84790,1
85001,2
85003,1
85006,2
85007,1
85008,1
85009,2855
85027,74
85034,31
85040,63
85042,2
85043,48
85062,1
85086,1
85127,1
85194,1
85203,23
85212,1
85213,85
85231,1
85233,4
85234,1
85249,69
85254,82
85285,1
85295,1
85301,36
85302,1
85303,1
85318,93
85335,2
85353,14
85365,19
8554,1
85546,4
85553,2
85643,1
85654,12
85713,1
85734,9
85741,1
85743,1
85756,209
86004,1
86047,1
86303,1
86321,1
87107,1
8721,2
87401,1
87501,2
88337,3
88401,3
89006,2
89011,3
89015,1
89030,1
89081,1
89101,3
89102,7
89115,5
89118,1
89120,3
89121,1
89144,1
89147,10
89439,1
89501,1
89515,1
89701,7
9002,1
90040,1
90201,1
90249,1
90290,1
90292,1
90503,4
90640,38
90650,95
90703,43
90706,2
90712,1
90744,37
90746,3
90755,45
90805,33
91041,25
91214,1
91311,1
91324,1
91326,1
91331,1
91342,31
91352,1
91384,1
91387,1
91502,39
91504,1
91710,31
91747,1
91749,42
91761,2
91766,1
91773,1
91780,1
91784,1
91786,38
91941,2
91977,1
92019,15
92021,31
92025,43
92040,1
92051,4
92065,22
92069,1
92071,1
92106,1
92107,2
92109,2
92126,117
92131,4
92154,1185
92220,1
92223,215
92240,1
92243,1
92253,1
92301,3
92310,1
92311,3
92313,2
92324,3
92327,2
92335,404
92345,2
92359,1
92365,1
92373,71
92377,4
92378,1
92399,1
92407,2
92408,15
92410,1
92501,1
92504,14
92507,2
92509,20
92530,1
92536,1
92548,1
92571,79
92584,77
92585,3
92590,789
92592,1
92596,1
92610,1
92647,1
92649,1
92651,1
92653,1
92707,1
92711,13
92821,1
92860,7
92868,1
92881,19
93030,1
93063,1
93102,1
93274,90
93309,1
93403,1
93435,1
93436,1
93441,1
93446,2
93454,5
93455,1
93458,2
93510,1
93555,143
93560,1
93612,1
93637,1
93638,1
93650,1
93706,1
93720,1
93722,2
93723,4
93737,1
94087,3
94102,1
94117,1
94509,3
94518,1
94536,1
94544,1
94553,38
94558,5
94561,1
94571,1
94580,3
94603,10
94611,5
94710,1
949,28
95008,2
95023,1
95112,100
95135,1
95152,1
95205,74
95237,69
95242,14
95301,1
95303,1
95330,37
95340,1
95341,5
95348,1
95350,4
95356,1
95380,3
95401,1
95404,1
95476,1
95482,1
95490,1
95605,50
95610,1
95624,41
95630,1
95667,2
95670,9
95681,9
95682,3
95688,1
95691,72
95747,1
95762,1
95776,2
95821,6
95823,5
95828,2
95838,76
95841,6
95901,3
95927,1
95947,1
95961,1
95963,1
95965,1
95966,8
95967,1
95970,3
9670,1
96706,1
96760,16
96801,4
97013,3
97060,1
97062,4
97089,1
97101,1
97124,1
97211,59
97217,1
97218,43
97301,1
97321,1
97351,27
97352,7
97374,2
97381,7
97383,1
97385,1
97386,2
97402,1
97415,1
97440,2
97452,1
97471,3
97477,2
97502,234
97504,534
97633,1
97701,29
97702,3
97709,3
97753,5
97754,4
97756,95
97759,7
97760,4
97814,8
97818,1
97850,4
97914,1
98001,2
98003,50
98042,2
98051,46
98056,1
98072,3
98101,3
98109,1
98178,17
98204,1
98223,1
98236,2
98272,1
98274,2
98366,1
98382,5
98387,1
98422,67
98501,4
98604,3
98619,2
98620,2
98632,14
98642,1
98665,9
98815,3
98836,1
98926,1
99003,1
99021,2
99027,1
99141,1
99156,2
99163,3
99166,11
99201,1
99206,13
99217,5
99218,3
99224,3
99501,3
99502,1
99611,4
99801,4
