zip,data
20097,0
20101,0
20103,0
20105,0
20107,0
20109,0
20111,0
20113,0
20115,0
20117,0
20119,0
20121,0
20129,0
20131,0
20135,0
20137,0
20139,0
20141,0
20143,0
20147,0
20149,0
20151,0
20153,0
20155,0
20159,0
20163,0
20165,0
20167,0
20169,0
20171,0
20175,0
20177,0
20181,0
20185,0
20187,0
20189,0
20191,0
20195,0
20197,0
20201,0
20203,0
20207,0
21001,20
21005,20
21009,20
21013,30
21015,30
21017,20
21023,11
21027,1
21029,0
21031,11
21035,0
21037,0
21041,0
21043,0
21045,0
21047,30
21051,30
21053,30
21057,1
21061,0
21065,11
21071,11
21075,0
21077,0
21085,20
21087,20
21093,1
21105,30
21111,30
21113,0
21117,1
21123,0
21131,30
21133,1
21139,1
21153,1
21155,11
21157,11
21161,30
21163,0
21201,1
21203,1
21205,1
21207,1
21209,1
21211,1
21213,1
21215,1
21217,1
21219,1
21221,1
21223,1
21225,0
21227,0
21229,0
21231,1
21233,1
21235,1
21237,1
21239,1
22003,0
22009,0
22015,0
22025,0
22027,0
22031,0
22033,0
22035,0
22037,0
22039,0
22041,0
22043,0
22067,0
22079,0
22081,0
22095,0
22101,0
22103,0
22107,0
22109,0
22119,0
22121,0
22125,0
23001,1
23003,1
23005,0
23009,0
23011,0
23015,0
23021,1
23023,0
23025,1
23027,0
23031,0
24001,0
24003,0
24005,0
24009,0
24011,0
24013,0
24015,0
24017,0
24019,0
24023,0
24025,0
24027,0
24029,0
24031,0
24033,0
24035,0
24037,0
24043,0
24045,0
25003,0
25005,0
25007,0
25009,0
25011,0
25015,0
25019,0
25021,0
25025,0
26003,0
26031,0
26033,0
26035,92
26037,92
26039,0
26041,0
26047,110
26055,0
26059,76
26075,15
26101,0
26103,0
26105,0
26121,0
26133,0
26137,0
26141,0
26143,0
26147,0
26149,0
26151,0
26155,0
26159,0
26161,0
27007,0
27009,0
27011,0
27013,0
27017,0
27019,0
27021,0
27023,0
27025,0
27027,0
27031,0
27041,0
27043,0
27045,0
27047,0
27049,0
27051,0
27053,0
27055,0
27099,0
27101,0
27103,0
27105,0
27107,0
27109,0
27111,0
27113,0
27115,0
27117,0
27127,0
27155,0
27157,0
28001,0
28007,0
28009,0
28017,0
28019,0
28021,0
28023,0
28025,0
28027,0
28031,0
28033,0
28035,0
28037,0
28039,0
28041,0
28043,0
28053,0
28055,0
28071,0
28073,0
28075,0
28077,0
28079,0
28081,0
28083,0
28089,0
28091,0
28093,0
28097,0
28101,0
28103,0
28105,0
28107,0
28109,0
28111,0
28115,0
28117,0
28119,0
28123,0
28125,0
28127,0
28129,0
28133,0
28135,0
28137,0
28139,0
28145,0
28147,0
28151,0
28159,0
28163,0
29001,0
29003,0
29009,0
29015,0
29021,0
29031,0
29033,0
29037,0
29039,0
29041,0
29045,0
29047,0
29051,0
29053,0
29055,0
29059,0
29061,0
29063,0
29065,0
29067,0
29069,0
29071,0
29073,0
29075,0
29079,0
29081,0
29101,0
29105,0
29107,0
29111,0
29113,0
29115,0
29117,0
29123,0
