zip,data
55071,9
55073,143
55075,109
55077,10
55078,108
55079,108
55083,107
55085,7
55087,139
55089,6
55101,109
55103,109
55105,109
55107,109
55109,109
55111,10
55113,109
55115,108
55117,109
55119,109
55121,10
55123,10
55125,107
55127,109
55129,107
55133,109
56001,137
56003,1
56007,141
56009,141
56011,9
56013,1398
56017,139
56019,1262
56021,2
56023,1398
56025,137
56027,1398
56029,141
56031,1261
56033,137
56035,141
56037,137
56039,1398
56041,1262
56043,141
56045,141
72001,136
72007,95
72011,98
72013,4
72015,98
72017,94
72019,98
72023,95
72025,135
72027,4
72031,2
72033,97
72035,97
72037,98
72039,97
72041,94
72045,95
72047,95
72053,95
72055,3
72057,96
72059,1
72061,97
72063,136
72065,98
72067,1
72073,97
72079,98
72081,1
72083,98
72085,1
72087,95
72089,98
72099,95
72103,98
72105,94
72107,97
72111,95
72113,95
72115,95
72117,95
72119,95
72121,1
72125,97
72127,97
72129,98
72131,2
72133,3
72135,97
72137,95
72139,1
72141,42
72143,2
72145,1
72149,1
72153,2
